Y;log90;ridge;lasso;elastic;foret;adabo;logibo;logStep20;svmStep20;logRed15
1;0,853642978;0,829122787;0,696943627;0,821728683;0,548;0,676589254;0,689380173;0,871549877;0,871443042;0,824835102
0;0,334679132;0,349653286;0,339884044;0,373186153;0,45;0,286056979;0,276428709;0,368420751;0,31605074;0,358963563
1;0,509091364;0,431388755;0,369489544;0,478014398;0,466;0,492773097;0,475054066;0,530211857;0,369129434;0,486538342
0;0,181147136;0,205751532;0,198254517;0,186261448;0,228;0,170421205;0,192972705;0,210815927;0,221441895;0,239020758
0;0,14578419;0,21830274;0,16474223;0,175999004;0,29;0,119259205;0,134262521;0,12292718;0,221322995;0,098205648
0;0,05075593;0,064927325;0,067257415;0,063530424;0,134;0,047117501;0,074321633;0,041553818;0,089676484;0,050435791
1;0,340606422;0,396408854;0,444786144;0,424450725;0,476;0,511955477;0,557166665;0,399290584;0,360232696;0,504882245
0;0,10121258;0,123214205;0,156466313;0,143798612;0,186;0,152564031;0,127782407;0,122620324;0,110552091;0,111599093
1;0,323273202;0,442842565;0,436961411;0,455893147;0,534;0,494663945;0,502185891;0,445273338;0,40006938;0,405315198
0;0,142534417;0,137338182;0,252184806;0,178992308;0,216;0,181234216;0,162980251;0,140834097;0,125775307;0,225469316
0;0,157887205;0,135806894;0,116987636;0,11716636;0,19;0,067183401;0,084855295;0,12880573;0,106251744;0,10628714
0;0,236673555;0,258124455;0,22034543;0,241037942;0,284;0,189959862;0,209746949;0,257785879;0,211418193;0,218302975
0;0,104744095;0,123752422;0,122343578;0,105738545;0,066;0,066677211;0,085951292;0,100942484;0,150168289;0,104390294
0;0,118748475;0,12572234;0,125574584;0,100536909;0,134;0,081647273;0,11466807;0,083533481;0,117302846;0,083026541
0;0,282808053;0,285224066;0,20686464;0,244346167;0,344;0,222014673;0,245969077;0,223347048;0,240914275;0,230696555
1;0,297966499;0,305911711;0,271395778;0,336509017;0,37;0,283262206;0,309218231;0,377572726;0,278867607;0,373013408
0;0,026388217;0,051037697;0,083032645;0,050062484;0,296;0,030527224;0,069297318;0,03301496;0,053999021;0,031413665
0;0,059251866;0,086620051;0,161175916;0,126738684;0,242;0,114937846;0,124786281;0,084584207;0,125097866;0,107863202
0;0,108572357;0,104919349;0,181051696;0,127374832;0,19;0,21167722;0,205107214;0,168224921;0,135576582;0,177317208
0;0,093591881;0,093297713;0,166260905;0,143094058;0,21;0,167430016;0,195346452;0,13492434;0,122799229;0,151617634
1;0,307932046;0,344187503;0,328637827;0,298117562;0,372;0,381952561;0,369036588;0,24309891;0,170826973;0,287305731
0;0,388665686;0,334361134;0,316538557;0,348074404;0,252;0,311577895;0,306628489;0,35525418;0,255550798;0,311923769
0;0,768266518;0,730831538;0,750487717;0,75503796;0,44;0,633905263;0,644011286;0,74435223;0,74900083;0,794450339
1;0,352344313;0,449338681;0,54625713;0,538410603;0,444;0,456105621;0,597807993;0,530093656;0,662920229;0,528705509
0;0,28847028;0,207402731;0,17544194;0,156741507;0,146;0,115636894;0,123097551;0,192847485;0,196049746;0,204827439
0;0,091713193;0,089599858;0,078380273;0,086611286;0,156;0,047517207;0,077461231;0,073427818;0,127374651;0,060140304
0;0,035141501;0,066873369;0,110260709;0,072547;0,276;0,050314561;0,061009465;0,05087356;0,072749221;0,056925468
0;0,176726626;0,200094072;0,155003556;0,149271496;0,238;0,151097902;0,151096191;0,133377891;0,124478788;0,12496741
0;0,417367656;0,428984738;0,335167288;0,363070047;0,334;0,399157305;0,405506561;0,324044923;0,278491337;0,308386043
0;0,204625257;0,180501882;0,1150557;0,136604683;0,166;0,070897099;0,100784233;0,112870059;0,124337891;0,11628055
0;0,060009325;0,071033577;0,085105197;0,070943731;0,08;0,04478382;0,082330936;0,06337692;0,085033302;0,072382306
0;0,582928647;0,615118855;0,612251554;0,610310165;0,582;0,534238604;0,522509824;0,564563526;0,577121529;0,62373736
1;0,478804303;0,439960954;0,308215649;0,381209543;0,394;0,344445419;0,336680273;0,393289733;0,40224012;0,346620524
0;0,485256054;0,468130061;0,395807537;0,421669137;0,418;0,363994381;0,387875576;0,477659733;0,404881258;0,426909975
1;0,654875006;0,663934034;0,538677518;0,615533149;0,602;0,644478205;0,720789732;0,673794612;0,743543642;0,589908788
0;0,075566813;0,085543428;0,069754236;0,073210638;0,102;0,047151488;0,065835868;0,055374479;0,105469219;0,054600641
0;0,411506152;0,332964431;0,201464395;0,250579663;0,226;0,238499921;0,233424556;0,270200424;0,252941848;0,270832407
0;0,057924317;0,090923686;0,09345693;0,075372406;0,132;0,061476;0,091731014;0,049863867;0,099752966;0,052629057
0;0,280196205;0,243608663;0,200893425;0,237986255;0,308;0,125795798;0,181111373;0,246776028;0,210901572;0,260250646
0;0,068836019;0,085821651;0,110260709;0,080167407;0,132;0,05189834;0,063199816;0,085596676;0,096611142;0,085307675
0;0,427421828;0,394361956;0,447609557;0,44631067;0,488;0,422016553;0,398921128;0,398701636;0,37731466;0,428638669
0;0,07193922;0,10284951;0,137092998;0,116823853;0,082;0,111926427;0,141583795;0,135674643;0,136178134;0,105084723
0;0,139449677;0,145588276;0,177873312;0,157674684;0,182;0,172008617;0,163901702;0,133631534;0,123719534;0,139999836
0;0,168908574;0,231164665;0,410366378;0,297725495;0,312;0,302404981;0,287156451;0,256377261;0,193745871;0,288620045
0;0,174957633;0,145982569;0,175949984;0,157864201;0,156;0,178548765;0,193154868;0,206260104;0,200552052;0,190677601
0;0,087261481;0,09582995;0,111723558;0,080620382;0,148;0,063398644;0,078456547;0,059048938;0,092243747;0,060364669
0;0,041990355;0,070550416;0,099236237;0,07403947;0,17;0,037383377;0,063036148;0,054769383;0,098022113;0,048657335
0;0,220048701;0,209594934;0,23366786;0,207838336;0,23;0,247794463;0,29154303;0,222800798;0,161892943;0,22478692
1;0,382576543;0,39739967;0,300022189;0,381475644;0,366;0,400788171;0,390177514;0,378756767;0,359092692;0,358501484
0;0,11006302;0,130591592;0,127430926;0,126482834;0,058;0,076792621;0,086300654;0,097758321;0,142626524;0,068576167
0;0,108043857;0,145604951;0,148517294;0,144527867;0,18;0,144775232;0,149088731;0,162810469;0,159561167;0,133101643
0;0,185392213;0,167930507;0,196608487;0,153772173;0,088;0,185987167;0,156871793;0,144194922;0,124860942;0,168796682
0;0,076794149;0,121963013;0,092441746;0,090484753;0,134;0,039116098;0,068445593;0,061465844;0,126251996;0,049209157
0;0,195863489;0,21708566;0,187707387;0,162402409;0,274;0,101548045;0,127061887;0,19873971;0,308734719;0,173109368
0;0,105995934;0,132418821;0,227014118;0,140191416;0,216;0,191829492;0,153581642;0,137047135;0,151195611;0,168624256
0;0,095189086;0,106355425;0,097637345;0,08987028;0,038;0,060560934;0,073227365;0,085596057;0,146419948;0,067026158
0;0,026720432;0,068036744;0,072744786;0,063374023;0,066;0,04961349;0,073152027;0,036567566;0,071976003;0,036722287
0;0,070682009;0,101512971;0,086884555;0,078824458;0,138;0,053898056;0,090638656;0,046770462;0,075238169;0,06269596
0;0,126548194;0,155231928;0,157693519;0,138851364;0,152;0,095796867;0,100379814;0,128893253;0,148549376;0,103917843
1;0,323780706;0,301966396;0,247500019;0,258387544;0,39;0,308073119;0,308798021;0,256676785;0,225436789;0,249320099
0;0,06479463;0,101058959;0,125574584;0,096574952;0,184;0,077323865;0,08116024;0,06663095;0,089094424;0,079396218
1;0,288359429;0,221629844;0,230086079;0,238451544;0,284;0,229329762;0,254961087;0,276510388;0,207356929;0,256479811
0;0,43178119;0,464232649;0,425007293;0,495267991;0,366;0,372602135;0,379597909;0,527774653;0,560982211;0,497683026
1;0,399453121;0,426592536;0,428246426;0,420885239;0,554;0,55895662;0,556199082;0,411366442;0,466142274;0,381979061
1;0,207325322;0,180971315;0,163598348;0,185528466;0,188;0,096690246;0,100876718;0,216486224;0,210020758;0,218436932
0;0,133427426;0,154372684;0,127800433;0,132406855;0,084;0,127636911;0,123922345;0,141372687;0,159556512;0,105481187
1;0,775073532;0,725667752;0,584954041;0,672545289;0,65;0,698516994;0,697100935;0,648999692;0,636929101;0,692703428
0;0,080360495;0,122194083;0,168750342;0,1478768;0,142;0,121729681;0,144007303;0,107000348;0,108544461;0,157730555
1;0,422015156;0,486817692;0,519481993;0,58320478;0,576;0,643537241;0,702133516;0,564660091;0,596099213;0,52444477
0;0,294063238;0,30795892;0,328013425;0,335505576;0,368;0,254184341;0,271491114;0,378495866;0,429588467;0,345929031
0;0,060611533;0,075454364;0,140870476;0,091766848;0,064;0,088894238;0,10279859;0,06851583;0,083741236;0,111335122
0;0,114001857;0,132958712;0,123340775;0,127832769;0,162;0,079422449;0,108435968;0,131576743;0,150847527;0,113591261
1;0,2206949;0,201132201;0,20422687;0,175160586;0,146;0,178025462;0,154518858;0,189248661;0,182659856;0,202946021
0;0,110767067;0,157852577;0,218079106;0,164563124;0,192;0,166335427;0,206888806;0,111240979;0,110895367;0,171137123
0;0,258815893;0,21192382;0,269901954;0,256353205;0,188;0,256845202;0,252008611;0,256641805;0,228746773;0,240224299
1;0,751613918;0,716591871;0,653131206;0,68018599;0,532;0,719125641;0,702657237;0,737863457;0,69508115;0,716519235
0;0,233142593;0,228802168;0,264891157;0,226275338;0,152;0,280080451;0,229574274;0,224438664;0,253274606;0,219527702
0;0,150814521;0,16373174;0,194234509;0,166239929;0,288;0,228868243;0,251402756;0,142153315;0,153535363;0,15416376
0;0,043935876;0,061507052;0,105311823;0,063386126;0,026;0,058717504;0,077085661;0,046980739;0,099833543;0,050243403
0;0,07907284;0,083160023;0,140870476;0,095303156;0,102;0,0867426;0,110433501;0,087266867;0,087087143;0,101365777
0;0,227691528;0,272877088;0,198063526;0,247268032;0,194;0,220603908;0,247707623;0,184561786;0,20403122;0,180794369
1;0,431857442;0,442626481;0,410576427;0,406725417;0,352;0,433302977;0,408415667;0,380575306;0,35789119;0,392983993
1;0,475487344;0,428806107;0,466736703;0,428985107;0,386;0,439467161;0,45064221;0,483209062;0,39293141;0,483484553
1;0,577631709;0,563254951;0,531180508;0,576673686;0,478;0,651533601;0,649004576;0,598149169;0,698582176;0,529894381
0;0,048808478;0,060987275;0,067600193;0,059290279;0,104;0,043440997;0,069852161;0,051192389;0,096216345;0,046789248
0;0,190834491;0,210053141;0,244638494;0,195941862;0,298;0,366490015;0,321498976;0,175825997;0,14939127;0,239452027
1;0,302066442;0,327931878;0,359750992;0,346644869;0,414;0,402571254;0,416145066;0,359586184;0,359276553;0,346714494
0;0,807195235;0,740799065;0,58798532;0,701288198;0,598;0,604763257;0,674074483;0,768056866;0,738122009;0,778000063
0;0,244425011;0,218833813;0,262668272;0,237713688;0,388;0,324143215;0,337113592;0,240334702;0,127249989;0,258894315
0;0,398813515;0,539826219;0,528917723;0,554851568;0,538;0,621077918;0,667468361;0,472334582;0,553627792;0,402230803
1;0,535286802;0,563476933;0,458577083;0,512780252;0,418;0,559490244;0,542768444;0,504232049;0,55483005;0,507243051
0;0,089221909;0,117551619;0,166700213;0,10690745;0,086;0,092254964;0,105346494;0,09515886;0,128149858;0,085309573
0;0,163391719;0,175083638;0,205515783;0,192081714;0,23;0,165379658;0,168575819;0,244127584;0,238362184;0,211290086
0;0,031025204;0,043687311;0,069224584;0,046959738;0,03;0,04961349;0,068619175;0,049400794;0,071520824;0,03978694
1;0,409460925;0,346453412;0,30020775;0,290279695;0,424;0,372562725;0,301457447;0,357708819;0,335384756;0,380185841
0;0,075585246;0,080042897;0,139299566;0,109020376;0,162;0,116964218;0,123751578;0,085645992;0,115228817;0,101227433
0;0,20596731;0,205806144;0,250143538;0,248842471;0,262;0,334143281;0,306768903;0,252284274;0,25329865;0,255218897
1;0,617766367;0,624203534;0,593069592;0,62901293;0,418;0,534109556;0,578043356;0,610502551;0,634284986;0,605018508
0;0,06686951;0,098594461;0,125574584;0,095449267;0,058;0,065122366;0,086324183;0,07792577;0,104468565;0,071432136
0;0,056261538;0,075582518;0,165557529;0,102817597;0,238;0,14897582;0,151764381;0,073280022;0,076735018;0,079582532
1;0,607159889;0,527983682;0,44974298;0,523162267;0,458;0,464537778;0,532889199;0,516383423;0,480429311;0,497247924
0;0,348211948;0,298843601;0,386101139;0,349763565;0,46;0,441278292;0,423894696;0,431742715;0,340773003;0,501060606
0;0,197237417;0,216789094;0,223640019;0,19802803;0,254;0,243063572;0,202334231;0,173503321;0,143636819;0,176974498
0;0,072028114;0,075129777;0,133036543;0,096690112;0,142;0,088007505;0,111500786;0,074751998;0,085491586;0,077504494
0;0,148156459;0,182781654;0,282932105;0,238877384;0,33;0,331387521;0,253015673;0,18821772;0,142070377;0,221262954
0;0,093884388;0,119124684;0,111138172;0,119328463;0,09;0,080905355;0,090932178;0,089512038;0,131514567;0,078107785
1;0,570430817;0,556539611;0,451887423;0,527224923;0,514;0,541586002;0,476962216;0,538846884;0,443564841;0,521851923
0;0,068083896;0,085027627;0,118473969;0,110793832;0,252;0,077280837;0,084103552;0,080593519;0,101515319;0,08981317
0;0,046918923;0,06104595;0,086033156;0,065180469;0,088;0,064560264;0,065989236;0,03851523;0,055788086;0,04849998
1;0,39513046;0,431587942;0,479255786;0,465805497;0,408;0,408336968;0,403674913;0,432518425;0,397644305;0,536595868
1;0,237185489;0,2743563;0,328257614;0,326909775;0,384;0,361014038;0,396268665;0,273190103;0,251070001;0,365327627
0;0,44704905;0,480098113;0,491675526;0,445980739;0,554;0,582092607;0,595192412;0,451658463;0,559865211;0,53281789
0;0,143884955;0,148990277;0,169737074;0,139579816;0,114;0,12853246;0,141999029;0,133456151;0,154622077;0,123315872
0;0,070999141;0,081000549;0,131316688;0,098535757;0,192;0,137191549;0,124084273;0,085251974;0,09627562;0,127466666
1;0,06275968;0,085262669;0,08542863;0,066229245;0,232;0,053349831;0,076207152;0,033097784;0,044099309;0,070693094
0;0,436062703;0,465110104;0,385157746;0,421353359;0,318;0,367762074;0,325923986;0,409181664;0,422613876;0,372400041
0;0,815939337;0,821791377;0,756854497;0,837830321;0,75;0,700014472;0,695662726;0,845552859;0,841326988;0,856213204
0;0,216661619;0,261633185;0,21460498;0,241484854;0,28;0,241403408;0,206143209;0,193837991;0,166195896;0,204181602
1;0,610003852;0,527136422;0,496763835;0,532296326;0,436;0,545414396;0,564019018;0,635277323;0,619053406;0,623254877
1;0,578476737;0,62459682;0,488384495;0,551650225;0,55;0,595386059;0,578326582;0,57278586;0,605885507;0,505820024
0;0,163813604;0,183137768;0,166706254;0,149192193;0,21;0,168132067;0,168445558;0,135375628;0,140270913;0,125483614
0;0,095579065;0,112858692;0,153340507;0,114837268;0,048;0,108027892;0,115881778;0,09155751;0,135924917;0,10256039
1;0,507941326;0,510872929;0,444975779;0,479521207;0,476;0,450576492;0,504443376;0,537532912;0,473714111;0,445808071
0;0,02607026;0,036542792;0,061046076;0,047140354;0,13;0,047117501;0,073356869;0,036293233;0,071317114;0,029285412
0;0,078770089;0,099223349;0,105311823;0,08942156;0,13;0,060824015;0,083814274;0,074740157;0,093054596;0,079720328
0;0,047357078;0,069385758;0,104089833;0,070766136;0,108;0,061351105;0,094822597;0,059530003;0,104556163;0,051133767
1;0,356844286;0,299996384;0,299402945;0,314794763;0,366;0,333140681;0,292697546;0,36188963;0,264678495;0,270574
1;0,854944008;0,813657246;0,740908408;0,788024446;0,688;0,637925553;0,673928373;0,837367937;0,822520032;0,790638312
1;0,420778403;0,371263319;0,374219529;0,35165461;0,518;0,442687556;0,476577182;0,341590483;0,439079274;0,337039142
0;0,032634764;0,044449495;0,116628318;0,060385631;0,142;0,05182593;0,081961564;0,037109527;0,053777083;0,05980327
0;0,160077542;0,167580131;0,160131124;0,154411122;0,214;0,111054849;0,114191788;0,134284483;0,175353781;0,132599751
0;0,056071124;0,064678381;0,122343578;0,066388781;0,23;0,05264245;0,078395841;0,043367446;0,056823683;0,073506487
0;0,29804366;0,257113733;0,292614699;0,254689488;0,36;0,353512595;0,351917918;0,272559001;0,285981908;0,268954496
0;0,743175378;0,781297672;0,686596525;0,736133272;0,674;0,716557948;0,732530982;0,704807308;0,76717248;0,741131778
1;0,425632981;0,41072567;0,525211643;0,489706768;0,434;0,553025345;0,574621728;0,458927639;0,393592265;0,626009394
0;0,044108028;0,064904868;0,092079099;0,079359228;0,136;0,062547089;0,061274241;0,04994802;0,051142639;0,038749161
0;0,199726934;0,187219674;0,24137838;0,203848348;0,302;0,286824699;0,279429813;0,173713297;0,173798455;0,16198102
1;0,263765433;0,257627707;0,230112291;0,255351622;0,152;0,204291398;0,197436177;0,240557627;0,223495716;0,220655307
0;0,281402415;0,301727159;0,373017123;0,327975401;0,348;0,357940474;0,301555698;0,241499824;0,134479598;0,277067359
0;0,529682627;0,471813906;0,460364418;0,425413113;0,452;0,451926517;0,472020525;0,465715786;0,441759449;0,424813505
0;0,096894038;0,121210051;0,129259718;0,122453835;0,156;0,101209894;0,133318611;0,124710093;0,135111556;0,101409514
0;0,431360052;0,398803479;0,440641267;0,391729446;0,476;0,500453547;0,512493265;0,347940825;0,347134018;0,36907952
0;0,087326073;0,095813836;0,081986874;0,076733423;0,112;0,051547678;0,072816719;0,075166502;0,120710776;0,076594072
1;0,598221917;0,575082488;0,661683978;0,657824355;0,448;0,525855953;0,547583667;0,717988061;0,711505305;0,710352434
0;0,285593769;0,345484736;0,395457005;0,411490247;0,432;0,482237083;0,52240187;0,324142771;0,328236255;0,310030602
0;0,243617095;0,262836109;0,252495629;0,253645589;0,246;0,307981529;0,299799993;0,239065904;0,217450417;0,228211201
1;0,150940798;0,167095536;0,207032324;0,165576997;0,234;0,240341434;0,191239667;0,133005919;0,114345389;0,166070309
0;0,066954718;0,076232849;0,1150557;0,085293805;0,046;0,05787873;0,100740028;0,081407196;0,098928052;0,088865171
1;0,60025894;0,539687802;0,409092664;0,490625193;0,284;0,340556392;0,369269679;0,54831631;0,564591321;0,538797386
1;0,237499357;0,167632858;0,227014118;0,177066037;0,248;0,201154113;0,192396319;0,220688234;0,193085557;0,256533354
1;0,3946181;0,461185187;0,562725732;0,575391375;0,49;0,589583615;0,554309395;0,539090547;0,570216228;0,540925139
0;0,041261071;0,055230137;0,157693519;0,073195486;0,124;0,099913088;0,10857755;0,046555369;0,045596264;0,049184387
0;0,048946731;0,071722281;0,077776919;0,069442148;0,1;0,043025956;0,067682107;0,060192956;0,114839794;0,052239277
0;0,275098822;0,260853259;0,290522758;0,255903816;0,456;0,389771477;0,355412992;0,260299516;0,209464814;0,277704986
0;0,381918094;0,422750101;0,344627598;0,416573028;0,352;0,424118824;0,352639587;0,401576334;0,448781214;0,359719338
0;0,065544309;0,072631517;0,100108142;0,082315806;0,058;0,06720198;0,088384492;0,072223985;0,118219402;0,064786218
1;0,78742184;0,705883062;0,647557614;0,726070942;0,64;0,663566139;0,71399868;0,797660666;0,807196716;0,793387115
1;0,775689917;0,717370426;0,601043911;0,671564603;0,562;0,610610501;0,658931273;0,761267344;0,758801671;0,729079729
1;0,787331633;0,658237208;0,607954985;0,618803629;0,37;0,378920384;0,413189184;0,74541309;0,597947265;0,782990845
0;0,750776109;0,710986828;0,59498026;0,684336253;0,558;0,625156235;0,641614485;0,742499657;0,705053748;0,700282444
0;0,456065855;0,426984053;0,543617353;0,450321351;0,698;0,51441187;0,513641793;0,456905065;0,487839956;0,47441613
0;0,111116643;0,082900956;0,099236237;0,066448092;0,026;0,034306959;0,054920317;0,085413539;0,104957027;0,090265783
1;0,493897468;0,454770534;0,468695264;0,452475094;0,468;0,380460021;0,377751145;0,463199836;0,402373916;0,490511889
0;0,120891304;0,137399951;0,181745939;0,143088968;0,274;0,113239943;0,142096338;0,084801108;0,123533805;0,147294085
1;0,318455613;0,269991795;0,203142362;0,254248948;0,368;0,197210472;0,174623002;0,245563029;0,412144048;0,360313122
0;0,10368864;0,112689252;0,149086388;0,114873699;0,138;0,102878711;0,115733888;0,117733799;0,115656122;0,129773136
0;0,497664057;0,390244189;0,358735485;0,418226207;0,412;0,444283653;0,455397634;0,44867277;0,329290519;0,428719373
0;0,226048458;0,25713341;0,341837395;0,278783077;0,418;0,403654397;0,354089056;0,23689379;0,181528322;0,268793469
1;0,459842875;0,385366805;0,351407274;0,397115539;0,186;0,249410306;0,274390447;0,461200015;0,532011251;0,451204541
0;0,385175681;0,363837956;0,322270354;0,344914622;0,328;0,434716103;0,397719689;0,333449809;0,276374767;0,398238176
0;0,117532765;0,17758276;0,161199547;0,181061465;0,208;0,138243578;0,152797081;0,157859789;0,14625652;0,142516449
0;0,623061845;0,545808069;0,363891233;0,477144426;0,432;0,46255739;0,423853114;0,463673573;0,294205602;0,382082383
0;0,711119212;0,607186078;0,520329367;0,560420551;0,546;0,579343668;0,550417139;0,590399125;0,540829652;0,597225406
0;0,570801431;0,601215267;0,55902961;0,586773581;0,568;0,600103581;0,610835823;0,546005116;0,628916273;0,590802065
1;0,44745372;0,450655182;0,406714893;0,451023466;0,468;0,483711217;0,476527697;0,496805849;0,476828105;0,534613895
0;0,087127978;0,09371367;0,118473969;0,085365368;0,24;0,05342264;0,080012631;0,096461494;0,112937716;0,085327206
0;0,722399142;0,6952582;0,585654133;0,641995634;0,558;0,563993805;0,552810336;0,677918696;0,654405933;0,633997675
1;0,685516883;0,683180171;0,549135748;0,621605289;0,558;0,658052744;0,636242157;0,7079036;0,702515;0,653264421
1;0,583367889;0,533450008;0,606324601;0,601502642;0,598;0,451285514;0,492027981;0,617649921;0,475984819;0,650855551
1;0,793617812;0,71823168;0,655170665;0,699125142;0,594;0,652344158;0,662957403;0,721961445;0,70052719;0,767167944
0;0,082609656;0,098337808;0,153687853;0,119925432;0,112;0,136453542;0,123737963;0,076982897;0,069400497;0,096697146
0;0,063555741;0,081934043;0,088802254;0,067548608;0,094;0,048679857;0,067778895;0,063258008;0,093206953;0,060929225
0;0,071942369;0,087555705;0,139548945;0,142295258;0,104;0,104165649;0,117438699;0,13561659;0,140346703;0,132512238
0;0,06764738;0,101544898;0,093881473;0,097630615;0,222;0,072171408;0,119505452;0,098689577;0,164154717;0,079799802
1;0,361155103;0,362294452;0,515903628;0,396990001;0,486;0,542786084;0,48148116;0,351133701;0,37472968;0,525216457
0;0,035394554;0,063332683;0,072333714;0,051753516;0,074;0,040226248;0,07621713;0,036326647;0,089425866;0,043158282
0;0,042471371;0,068215599;0,094163575;0,08361156;0,092;0,06460483;0,075298116;0,078070331;0,102016382;0,08141479
1;0,618760816;0,600576718;0,604894408;0,626356643;0,566;0,686892047;0,680707756;0,698524451;0,675030834;0,603753335
0;0,04723966;0,057817188;0,089203539;0,058523832;0,064;0,043772319;0,074268462;0,044788542;0,080871079;0,054813457
1;0,610432508;0,60507244;0,660814549;0,637450161;0,538;0,654362245;0,614227924;0,665700948;0,649702375;0,595891161
1;0,509702928;0,49661772;0,455448418;0,461575455;0,488;0,531486424;0,522347281;0,501753236;0,411612628;0,537030335
0;0,667490463;0,604333881;0,516725167;0,562292025;0,526;0,556378733;0,595124589;0,654179563;0,618318445;0,599175568
1;0,071053819;0,076183122;0,118167151;0,079265034;0,084;0,084970001;0,11414364;0,075511895;0,090519278;0,089211824
0;0,29691519;0,274276643;0,376537667;0,35333019;0,342;0,402705176;0,345516443;0,296139134;0,222222643;0,487289535
0;0,047690496;0,068841049;0,089547168;0,057153507;0,084;0,050249317;0,074237763;0,040220849;0,074962654;0,055605194
0;0,010857153;0,029770827;0,065790985;0,030044036;0,086;0,047151488;0,068619175;0,020047909;0,030878452;0,016771467
0;0,398643841;0,383231509;0,328665845;0,39132816;0,42;0,383716033;0,346187964;0,48591635;0,38390612;0,363447866
0;0,069563664;0,110236347;0,180975078;0,161393699;0,206;0,126395181;0,131043852;0,142198681;0,148612222;0,112514245
0;0,480060212;0,529296575;0,461586951;0,491226634;0,46;0,499507226;0,477646678;0,461627649;0,448367999;0,486622865
0;0,046000825;0,052519816;0,086068008;0,048314838;0,052;0,034822795;0,060469767;0,041530102;0,069225952;0,050983988
0;0,152489414;0,158655261;0,156613941;0,153792196;0,192;0,08908948;0,114290499;0,183559192;0,208063599;0,124323216
0;0,421605006;0,363287948;0,254874793;0,278832943;0,348;0,161139554;0,158657627;0,25539517;0,303470046;0,293881303
0;0,156850002;0,226313211;0,254270338;0,227361022;0,388;0,30060408;0,247187559;0,173482495;0,15384137;0,155753488
0;0,467673607;0,424468175;0,34593545;0,399789098;0,434;0,427466641;0,372161574;0,42872476;0,319915196;0,331342642
0;0,516925257;0,529481575;0,389107778;0,448633109;0,376;0,379078906;0,288326388;0,471658112;0,498390751;0,394701193
0;0,089134246;0,112113173;0,130362688;0,127999335;0,134;0,089199289;0,09140859;0,106415821;0,147343527;0,096574901
0;0,064556676;0,101871662;0,087144553;0,085524585;0,308;0,048711289;0,091362319;0,070020249;0,076395772;0,071302168
0;0,167568304;0,21509591;0,194405186;0,218930293;0,294;0,158308331;0,208392738;0,253457272;0,280020629;0,229221492
0;0,026198669;0,041979572;0,090686211;0,050880123;0,106;0,049081145;0,07820562;0,031397758;0,060850011;0,032554945
1;0,858426949;0,797201032;0,576884517;0,73757186;0,658;0,689227876;0,720391858;0,736206404;0,754195763;0,715961976
0;0,153350887;0,164738067;0,200156367;0,163384839;0,102;0,157382275;0,157830098;0,165344135;0,164105668;0,156101248
1;0,634213238;0,645340818;0,598205764;0,632156421;0,54;0,561892506;0,558017042;0,587069388;0,6447215;0,657382872
0;0,121518108;0,161387699;0,238930123;0,186420041;0,362;0,178372273;0,159131906;0,157720196;0,172322675;0,176077449
0;0,033620281;0,041480655;0,099236237;0,046024054;0,076;0,034039696;0,057673484;0,045548861;0,057952884;0,059637173
1;0,40920133;0,316628956;0,308551497;0,325837464;0,3;0,313586849;0,281528589;0,415905281;0,348635587;0,291818823
1;0,613387099;0,608582305;0,572625918;0,590174203;0,38;0,527420604;0,417226883;0,569416272;0,551455944;0,496236999
0;0,237508642;0,272236373;0,33016827;0,282984837;0,398;0,412998257;0,345914242;0,19782479;0,214701003;0,248702752
0;0,483695818;0,479149354;0,587939782;0,556434549;0,556;0,544302488;0,559259189;0,477762774;0,530816097;0,497475985
0;0,185505779;0,213009355;0,249692167;0,192394976;0,434;0,255440873;0,265762989;0,166486524;0,178932723;0,199650824
0;0,248326426;0,24459795;0,307326649;0,289090899;0,342;0,364926483;0,38257556;0,313228103;0,364984489;0,286851873
0;0,069445223;0,083593791;0,118666696;0,079337097;0,106;0,084324402;0,122931997;0,084145224;0,085473033;0,064751834
0;0,037650451;0,053109504;0,102797538;0,050135186;0,092;0,044454155;0,064260521;0,051242392;0,054980869;0,060877627
1;0,673678299;0,65494128;0,593069592;0,668377693;0,52;0,555392425;0,616113379;0,688479173;0,669624509;0,711956691
0;0,077339964;0,1295865;0,111714816;0,12008423;0,186;0,070937206;0,072987217;0,104172424;0,113535727;0,073234729
0;0,416426282;0,363319151;0,405875358;0,396550348;0,396;0,426567129;0,475733081;0,417081006;0,265106618;0,466912123
0;0,258482817;0,26779012;0,341620338;0,308458343;0,356;0,412076516;0,363657932;0,257115259;0,278028659;0,281158463
1;0,839913745;0,820639256;0,800348602;0,815105044;0,65;0,730928859;0,75531577;0,811877221;0,80087904;0,870201368
0;0,043452624;0,061057763;0,070624069;0,061367912;0,054;0,042037543;0,065440263;0,048320043;0,073841275;0,047732987
0;0,19650419;0,214661277;0,333557059;0,243511116;0,336;0,390388432;0,350210892;0,195980131;0,203554022;0,233666238
0;0,055101627;0,069171321;0,099226948;0,069040928;0,066;0,057201578;0,082283014;0,067846992;0,088149631;0,070547389
1;0,187831535;0,217167873;0,217937613;0,198695382;0,218;0,241216698;0,228041506;0,219344806;0,182291551;0,195525063
0;0,287847194;0,215084603;0,205597364;0,20556812;0,266;0,171397964;0,195682934;0,246891726;0,22165875;0,235225561
