Y;log90;ridge;lasso;elastic;foret;adabo;logibo;logStep20;svmStep20;logRed15
0;0,275829512;0,260227037;0,3008306;0,290179777;0,336;0,29619989;0,240009094;0,313657489;0,235673066;0
1;0,583695976;0,594986542;0,609651565;0,576038043;0,544;0,581065341;0,549936055;0,483873098;0,431384585;0
1;0,440600735;0,331182105;0,499701414;0,475751787;0,486;0,56423367;0,611410091;0,559324062;0,498855867;0
1;0,282648516;0,294539045;0,259914325;0,291218951;0,268;0,299081364;0,266615086;0,321047054;0,241923297;0
0;0,029783263;0,066233903;0,427585335;0,152753459;0,426;0,399760543;0,385711708;0,494221415;0,537616878;0
1;0,178088946;0,203410795;0,245048752;0,21770477;0,386;0,335386232;0,33292628;0,198954879;0,1904882;0
1;0,393912608;0,336679824;0,323822259;0,330594742;0,402;0,438664376;0,453550491;0,378113638;0,31092697;0
0;0,635457681;0,580111132;0,490672868;0,5919829;0,486;0,549216807;0,642192615;0,687444853;0,658918064;0
0;0,100121269;0,109230184;0,151495802;0,119124637;0,134;0,121894859;0,141477854;0,101034466;0,115752745;0
1;0,766657245;0,69529326;0,62340564;0,692450963;0,604;0,606247996;0,622169938;0,722237586;0,64228095;0
0;0,104213856;0,156580008;0,170170934;0,146991312;0,168;0,137131486;0,148932896;0,144183965;0,143845869;0
1;0,513057427;0,534121938;0,403921024;0,510941729;0,46;0,393541105;0,406451306;0,556000204;0,624266298;0
0;0,751840072;0,736562732;0,598016478;0,723186746;0,626;0,680933128;0,610335218;0,755909617;0,779132413;0
0;0,119821416;0,12523375;0,15360448;0,136140863;0,208;0,118134408;0,123732043;0,109049206;0,10056964;0
0;0,044706174;0,067645756;0,137671132;0,079490057;0,06;0,078988709;0,099383946;0,059023786;0,071562346;0
0;0,092325164;0,115527105;0,100711348;0,088573174;0,064;0,053946104;0,068609896;0,071252319;0,077479616;0
0;0,091643692;0,097240675;0,160620186;0,116517657;0,08;0,100589404;0,106440831;0,105791129;0,158691014;0
0;0,631665859;0,58151251;0,538927288;0,572256756;0,528;0,574705387;0,671605034;0,608021308;0,721695997;0
0;0,203985512;0,224711354;0,248423532;0,275555454;0,264;0,250003468;0,298750468;0,256667467;0,197341726;0
0;0,031126157;0,067739368;0,076101293;0,062122249;0,046;0,050981456;0,069621739;0,048843658;0,086719283;0
0;0,862326898;0,831420904;0,770510609;0,842698784;0,646;0,746108416;0,697298246;0,875631039;0,908782063;0
1;0,727905448;0,688553506;0,730419284;0,740633141;0,58;0,604837699;0,58261354;0,759757292;0,768591915;0
0;0,689625141;0,696180402;0,639449652;0,693991239;0,588;0,541196012;0,525749122;0,676959945;0,696722814;0
0;0,170101412;0,162737172;0,23416195;0,185712867;0,208;0,165334605;0,16819475;0,167474262;0,222001993;0
0;0,052489553;0,070438115;0,078785911;0,056286967;0,062;0,043750496;0,072479518;0,040297885;0,089053745;0
0;0,144715581;0,256409999;0,383966041;0,275042102;0,41;0,348702485;0,437056197;0,176770177;0,199464505;0
0;0,122949039;0,122836991;0,15891449;0,142651818;0,062;0,14459171;0,131020878;0,135029123;0,167306481;0
1;0,591570843;0,515714047;0,556903269;0,615906797;0,502;0,617707603;0,619920456;0,638119235;0,592660519;0
0;0,690798517;0,684576353;0,647032458;0,693604709;0,5;0,55811468;0,583644252;0,610765559;0,582795821;0
0;0,152814246;0,138302227;0,150375132;0,135421266;0,228;0,097670997;0,141231951;0,158394357;0,173852317;0
0;0,377128072;0,328275643;0,409278166;0,36535836;0,372;0,365552465;0,333428601;0,357829898;0,299767607;0
1;0,173438187;0,159710018;0,155481292;0,154755103;0,156;0,153982221;0,154562015;0,157315833;0,155030918;0
0;0,387429943;0,386477346;0,357290037;0,395575576;0,44;0,43222773;0,389599662;0,346863207;0,323799754;0
1;0,617247014;0,562280373;0,622040023;0,596889905;0,476;0,477392524;0,464915476;0,711226315;0,747817104;0
0;0,580535533;0,5660919;0,626024091;0,596469107;0,494;0,545578043;0,549741843;0,565525772;0,544780456;0
0;0,71269531;0,623603013;0,628492932;0,63760568;0,474;0,611587573;0,636636219;0,730954694;0,760265811;0
0;0,137737365;0,180136828;0,179076204;0,160054949;0,124;0,148726028;0,154833555;0,128471761;0,157120141;0
0;0,756693862;0,756202356;0,570558453;0,680980077;0,556;0,59477555;0,601256679;0,742123026;0,79512329;0
0;0,701490026;0,697138051;0,583892391;0,694523344;0,56;0,681097999;0,707631844;0,644528464;0,668527745;0
1;0,645473655;0,624704831;0,500725262;0,653221541;0,534;0,615889721;0,622496854;0,649380789;0,670285674;0
0;0,253009442;0,29394966;0,3434464;0,344143967;0,412;0,323376098;0,343781766;0,270780107;0,228596736;0
0;0,037718616;0,055292808;0,087965828;0,059019073;0,196;0,038465794;0,065741895;0,05183814;0,075182485;0
1;0,790693599;0,712412031;0,615812591;0,678383137;0,526;0,495935602;0,533036317;0,750375421;0,743045097;0
1;0,580408582;0,542222555;0,46385875;0,498612837;0,482;0,541477362;0,550710486;0,565333609;0,541854198;0
0;0,141780013;0,163008974;0,1956165;0,147815249;0,216;0,187161206;0,167662462;0,127811257;0,125530791;0
0;0,319981809;0,341061918;0,333539233;0,337354794;0,25;0,272154671;0,219152345;0,354891411;0,344766589;0
0;0,096175375;0,101568736;0,136786122;0,101139004;0,126;0,092819722;0,08156393;0,115723026;0,12202736;0
1;0,379984883;0,365792974;0,288989817;0,336448566;0,3;0,294079992;0,2935516;0,398260801;0,363398405;0
1;0,319887073;0,288745923;0,31367684;0,293714518;0,202;0,3098915;0,25589082;0,391516028;0,328245966;0
0;0,049022825;0,062837474;0,143240621;0,075774151;0,088;0,096706757;0,098310694;0,061242427;0,061853839;0
0;0,15519545;0,159203635;0,183698654;0,158044327;0,184;0,169406482;0,144388011;0,13677924;0,146784047;0
0;0,039544689;0,061438793;0,078785911;0,057680507;0,034;0,04120368;0,074354406;0,041639257;0,092550521;0
0;0,246685603;0,169102307;0,105722858;0,115759141;0,278;0,060861153;0,077653247;0,109405585;0,128128911;0
1;0,795181731;0,808099449;0,770666334;0,797039913;0,624;0,637328115;0,684436593;0,793758975;0,793523757;0
0;0,170354501;0,187934938;0,18558071;0,193070371;0,168;0,147615322;0,166829102;0,190722132;0,20337499;0
0;0,477732264;0,50746476;0,593528106;0,547583337;0,642;0,601492078;0,589828805;0,476570396;0,50939015;0
0;0,060033425;0,062048128;0,073533276;0,05764939;0,078;0,049601921;0,07313803;0,044767635;0,062481151;0
1;0,691607631;0,695601932;0,682364809;0,726438581;0,582;0,589388728;0,657531706;0,730406212;0,714922802;0
0;0,065169102;0,074747618;0,081065599;0,064545841;0,114;0,054335804;0,064708415;0,05034095;0,076929074;0
1;0,656490699;0,61287603;0,527146603;0,579933797;0,61;0,614140696;0,624248083;0,602888977;0,687167642;0
0;0,298358913;0,336834017;0,342394165;0,330425385;0,388;0,329668938;0,363494162;0,201907037;0,313956225;0
0;0,034808344;0,04808807;0,084034416;0,053704869;0,134;0,047087085;0,072525715;0,055622368;0,072463818;0
0;0,194408419;0,245982965;0,376896862;0,310961106;0,4;0,352478613;0,331814164;0,282696002;0,212400678;0
0;0,061458594;0,104743001;0,184520563;0,133336945;0,274;0,1975888;0,196841191;0,10452162;0,091917488;0
0;0,232480432;0,265989071;0,309653362;0,276135064;0,332;0,240720647;0,25646144;0,216159361;0,277514567;0
0;0,067518477;0,044304816;0,076347888;0,049005889;0,126;0,052562562;0,066144616;0,069651072;0,112219967;0
0;0,300480282;0,258444946;0,184153396;0,161525865;0,24;0,246304177;0,228426675;0,197529804;0,175554189;0
0;0,724524959;0,697384121;0,639449652;0,690090041;0,66;0,552377149;0,5900344;0,697868414;0,683361527;0
0;0,630074367;0,671340675;0,56029642;0,651974604;0,636;0,659262039;0,701677163;0,678171825;0,708278006;0
0;0,165229156;0,192173472;0,231089139;0,190800312;0,252;0,220309705;0,251756702;0,173940437;0,178989043;0
1;0,804310646;0,833388324;0,742364239;0,830934238;0,6;0,693683511;0,791464062;0,806135478;0,808590262;0
0;0,060810843;0,077451319;0,078439986;0,064478444;0,066;0,047359826;0,063688012;0,035379548;0,071007458;0
1;0,72147197;0,654095598;0,575502448;0,616218796;0,512;0,585858322;0,582085305;0,621609984;0,658157029;0
0;0,234312205;0,251290467;0,325410898;0,25397329;0,358;0,390321639;0,344275069;0,152814602;0,188099641;0
0;0,064817032;0,096320798;0,102423953;0,07614824;0,134;0,059899801;0,088174753;0,054820648;0,103381487;0
0;0,11394817;0,138154258;0,115500377;0,116519446;0,076;0,101216258;0,11230642;0,109946487;0,145026304;0
0;0,07589338;0,102845289;0,207188483;0,126142156;0,162;0,164539665;0,159202453;0,077489839;0,079297291;0
0;0,031102527;0,045095898;0,078785911;0,040959887;0,112;0,044727963;0,075620493;0,031282965;0,070040651;0
1;0,443743352;0,481681657;0,301458111;0,421733527;0,328;0,343493067;0,382079291;0,395976809;0,411959354;0
0;0,333683057;0,294951595;0,268741519;0,294955585;0,2;0,356771335;0,320461377;0,330952868;0,335575241;0
0;0,161202791;0,187137888;0,302061368;0,189521773;0,302;0,343897228;0,291525759;0,176447505;0,167652757;0
1;0,875210083;0,844388029;0,722573888;0,808493561;0,712;0,729101759;0,774105229;0,856489455;0,87510593;0
0;0,086887951;0,107360335;0,097022727;0,090972223;0,104;0,055459347;0,075428778;0,071796636;0,087144863;0
0;0,049225994;0,079632782;0,108770822;0,095311269;0,162;0,071616632;0,079544421;0,088695634;0,098592795;0
0;0,380296107;0,389681752;0,409085391;0,438712949;0,396;0,475337953;0,397985808;0,440865551;0,428150813;0
0;0,219464246;0,215803619;0,229776735;0,25412944;0,23;0,207798644;0,175963187;0,264712559;0,205694251;0
0;0,324767296;0,274898423;0,221840914;0,218146464;0,224;0,182960237;0,183002301;0,244390431;0,194325427;0
0;0,573182749;0,536416899;0,521396999;0,518121081;0,504;0,5161785;0,523732234;0,568942983;0,56517525;0
0;0,041161027;0,075478596;0,118596186;0,083147848;0,188;0,088930296;0,08503425;0,061462407;0,075813027;0
0;0,067327498;0,088608252;0,143931872;0,096623291;0,138;0,110482726;0,119017088;0,066758371;0,061200652;0
0;0,042394834;0,061415419;0,070257685;0,052867498;0,104;0,054335804;0,068718776;0,040213996;0,076670818;0
1;0,710447956;0,63251653;0,563464456;0,606577842;0,464;0,610194171;0,602173586;0,672791782;0,650518232;0
0;0,040370727;0,061545433;0,080204237;0,053999974;0,104;0,058589022;0,0795873;0,048217211;0,079363964;0
1;0,398454819;0,428739039;0,420035863;0,448319401;0,46;0,396794745;0,442876017;0,380582432;0,346911821;0
0;0,022107874;0,044204988;0,07346872;0,052923112;0,134;0,051665503;0,059267775;0,045323942;0,082094974;0
0;0,536215941;0,495657511;0,508406041;0,503694195;0,374;0,4056765;0,342910112;0,560161355;0,524920094;0
1;0,188453266;0,178081083;0,266773967;0,185110098;0,25;0,249009959;0,252625651;0,179347939;0,151911203;0
0;0,047991089;0,048197308;0,079808709;0,058309815;0,094;0,055765529;0,058335118;0,053718618;0,097580068;0
0;0,362144562;0,372135199;0,325486199;0,335773293;0,432;0,361650013;0,39574313;0,346064223;0,280352245;0
1;0,410542338;0,409758572;0,377056023;0,387506541;0,39;0,387027916;0,339088529;0,375671487;0,329593504;0
1;0,493539466;0,472457389;0,363823173;0,431019481;0,414;0,393232213;0,358147325;0,460378749;0,404468455;0
0;0,050224653;0,071647202;0,094601761;0,064375077;0,128;0,030119338;0,055239713;0,037406818;0,058803544;0
0;0,048109347;0,07656829;0,144514955;0,107357057;0,074;0,100688255;0,12309914;0,077171003;0,089167499;0
0;0,443504993;0,294850716;0,360267334;0,328420665;0,276;0,249011341;0,249837615;0,407290436;0,360884945;0
0;0,115547998;0,141885366;0,125637551;0,115006727;0,11;0,103226037;0,097180622;0,083676143;0,121480253;0
0;0,091398239;0,10348938;0,185023915;0,15869877;0,196;0,169949844;0,159442313;0,145661224;0,132721178;0
0;0,525066873;0,499062781;0,48680291;0,483331093;0,428;0,574800984;0,541377383;0,446222414;0,418453173;0
0;0,438544435;0,412777052;0,415875153;0,438494535;0,342;0,434100876;0,384397686;0,458873327;0,376672225;0
0;0,513215558;0,489913834;0,429486884;0,444867038;0,442;0,502049332;0,488824422;0,456786491;0,41177235;0
1;0,781091294;0,699627669;0,632653071;0,71577554;0,476;0,59949847;0,626751043;0,750704829;0,639534366;0
0;0,131866406;0,12643851;0,160196496;0,121780412;0,15;0,117448079;0,129567683;0,108832762;0,107281749;0
1;0,389048069;0,300953364;0,455922392;0,380676522;0,424;0,384501794;0,259856076;0,54131881;0,471784119;0
0;0,05920665;0,100809332;0,19789892;0,156874868;0,27;0,223666934;0,22929041;0,143720569;0,126114343;0
0;0,220083703;0,204161361;0,147554202;0,156562293;0,226;0,093697951;0,110081015;0,20136355;0,21317136;0
0;0,234916423;0,285121161;0,295477226;0,273113852;0,372;0,218368134;0,229948458;0,297395467;0,370103735;0
0;0,29562039;0,302488419;0,308906516;0,308095034;0,532;0,445990304;0,47493404;0,274002632;0,217765449;0
0;0,107420573;0,153484072;0,172845906;0,163840916;0,248;0,145018354;0,144215806;0,163899325;0,126055301;0
1;0,086771601;0,104238553;0,106557669;0,09053631;0,076;0,071616632;0,082698124;0,097974371;0,111901466;0
1;0,514668215;0,511763717;0,461985714;0,562309218;0,386;0,476227957;0,481985794;0,558242896;0,56464426;0
1;0,495404049;0,513903285;0,462150506;0,546917359;0,446;0,556074363;0,554243162;0,559675197;0,533633823;0
0;0,66026637;0,540069286;0,460880225;0,544978302;0,442;0,474278875;0,463751119;0,599072694;0,473350676;0
1;0,510153527;0,482698067;0,552756397;0,488160308;0,472;0,552730522;0,52458987;0,468544426;0,483851092;0
0;0,416425822;0,399182845;0,342794681;0,395924827;0,47;0,495261016;0,449158765;0,362552609;0,257904853;0
1;0,819686478;0,757868724;0,621164738;0,742848879;0,494;0,619434086;0,644381454;0,747139954;0,765688112;0
0;0,3020998;0,265580223;0,250268778;0,243483923;0,212;0,213845548;0,239646467;0,223935563;0,183963886;0
0;0,213643253;0,252151345;0,234397241;0,216120493;0,342;0,318273093;0,335097971;0,244588541;0,226840543;0
0;0,242066238;0,200614158;0,163607041;0,17376065;0,344;0,128875224;0,121177534;0,169777209;0,163850692;0
1;0,772323107;0,711945067;0,661232127;0,717327138;0,57;0,625950054;0,661940391;0,748130178;0,768964631;0
0;0,032231469;0,06510036;0,105753304;0,072833982;0,204;0,08098426;0,08362144;0,076578459;0,096317227;0
0;0,084282339;0,089328817;0,107518252;0,086902857;0,08;0,060197052;0,078069623;0,059042378;0,093500704;0
1;0,052185951;0,057275358;0,095160051;0,06138811;0,008;0,046226846;0,058096392;0,055870723;0,080113849;0
0;0,034533221;0,04474589;0,088666097;0,059918156;0,126;0,047087085;0,080384849;0,036397022;0,05133495;0
1;0,562619542;0,593539755;0,627626223;0,703038359;0,484;0,563457804;0,580441108;0,698007475;0,659632124;0
0;0,203244785;0,220435585;0,212068213;0,223793185;0,328;0,235490063;0,233403655;0,229007697;0,168629784;0
0;0,06780017;0,098366121;0,185477047;0,115269966;0,226;0,128743244;0,187296166;0,069490462;0,090147383;0
0;0,124472398;0,182044475;0,245777215;0,202571178;0,338;0,191602559;0,202204241;0,211762801;0,254988929;0
0;0,299379659;0,354595525;0,273873102;0,286373751;0,472;0,397703079;0,407807358;0,257236452;0,271533184;0
0;0,064476022;0,072890202;0,106204979;0,071476357;0,218;0,070418555;0,076542329;0,053568911;0,058394264;0
0;0,063803854;0,098821309;0,149130998;0,118333571;0,09;0,149759239;0,132448164;0,087708425;0,09708853;0
1;0,538599192;0,386792706;0,361397883;0,41597274;0,466;0,399025284;0,448002934;0,499941056;0,335994543;0
0;0,058118533;0,094069401;0,153362888;0,100191144;0,112;0,107301145;0,118430955;0,088859521;0,104201648;0
0;0,229305769;0,266722169;0,252520458;0,221083654;0,3;0,212729755;0,243950356;0,240783676;0,370360839;0
0;0,461980239;0,481197839;0,574283058;0,557077077;0,45;0,621036012;0,649852912;0,519140704;0,309581819;0
1;0,624537992;0,556539746;0,473628284;0,505002726;0,446;0,390761412;0,508470586;0,570138143;0,569855972;0
0;0,21593986;0,24406303;0,231643378;0,250013457;0,436;0,286291906;0,283266029;0,229877807;0,195117802;0
0;0,649266193;0,673611159;0,42035764;0,565108065;0,474;0,374900079;0,389934728;0,498603309;0,519226426;0
0;0,60455853;0,53859379;0,62140367;0,569710822;0,458;0,580432198;0,460189255;0,544231962;0,582470721;0
0;0,03105039;0,047233437;0,090811081;0,052911958;0,142;0,050953963;0,075256716;0,03451195;0,042329498;0
0;0,412184596;0,44772332;0,406464366;0,420453003;0,37;0,43985943;0,339215393;0,381021715;0,273359181;0
0;0,059843029;0,084868914;0,084179958;0,068184413;0,132;0,051589623;0,080196696;0,066724653;0,098114577;0
0;0,111773631;0,124858293;0,159347001;0,135018645;0,062;0,126656684;0,12214548;0,102596558;0,104915289;0
0;0,37407684;0,319335355;0,230376953;0,257690224;0,178;0,207435714;0,214373072;0,296503591;0,284198045;0
0;0,061100356;0,079024339;0,201350918;0,101187508;0,208;0,159383215;0,18438161;0,093854166;0,094370817;0
0;0,559180017;0,555685236;0,454038381;0,522488363;0,604;0,553035622;0,554968704;0,5125897;0,575057088;0
1;0,56156966;0,51423017;0,446239442;0,525672049;0,552;0,51805456;0,516434206;0,51488387;0,400675128;0
0;0,692414937;0,608633751;0,649921188;0,676325903;0,53;0,600968277;0,594254182;0,74450394;0,780320685;0
0;0,147866626;0,190524632;0,195867723;0,206574009;0,276;0,223666934;0,211081419;0,151865253;0,147657697;0
1;0,814077937;0,724225478;0,639449652;0,712761411;0,518;0,568911308;0,557206262;0,789337815;0,803062471;0
0;0,044404492;0,068828869;0,132097486;0,070342372;0,114;0,077871173;0,088755944;0,045775872;0,043373768;0
1;0,482045554;0,551224287;0,615146462;0,556329208;0,55;0,528129982;0,554675683;0,520434996;0,566631283;0
0;0,620671836;0,511721084;0,410376911;0,541776138;0,458;0,538591197;0,504517343;0,593377067;0,490814891;0
0;0,069108412;0,102132669;0,078785911;0,082480101;0,082;0,053923949;0,079893794;0,054018569;0,129868734;0
1;0,403197856;0,538281014;0,398760462;0,562642445;0,426;0,457006048;0,471528923;0,583831167;0,707666484;0
1;0,550999857;0,527103036;0,524902115;0,546820453;0,546;0,556920594;0,553578359;0,496595651;0,551862357;0
0;0,021326738;0,04163506;0,072781493;0,04700121;0,078;0,050114713;0,072043741;0,020600767;0,047363405;0
1;0,422419605;0,369492442;0,465669612;0,422676492;0,456;0,533202676;0,513757804;0,453598508;0,500202201;0
1;0,289467455;0,25881923;0,319307021;0,286851458;0,388;0,374193843;0,391599912;0,307057988;0,223890572;0
0;0,086089262;0,077223032;0,160211282;0,088663329;0,094;0,11261324;0,120157221;0,065142384;0,064707108;0
1;0,637562259;0,678309227;0,57159907;0,617477345;0,554;0,638795169;0,591538856;0,578517274;0,622868065;0
0;0,369236981;0,327074382;0,370860674;0,346407217;0,358;0,410879264;0,399166419;0,364680437;0,329707799;0
0;0,024454932;0,033894583;0,072688306;0,041459313;0,046;0,050981456;0,067039395;0,033110909;0,058660038;0
0;0,312865033;0,296453119;0,350940092;0,3049304;0,418;0,42986547;0,420933096;0,364632167;0,274766712;0
0;0,123652629;0,119808992;0,154164971;0,128579803;0,172;0,131917;0,133507336;0,129072458;0,154305851;0
0;0,120604807;0,123995061;0,105785746;0,102494361;0,17;0,078967835;0,097589473;0,111006867;0,129188408;0
0;0,207804543;0,155284901;0,115923037;0,143898905;0,188;0,073983977;0,080096141;0,160962789;0,135393185;0
0;0,024608446;0,053145444;0,069899971;0,054144891;0,056;0,048982914;0,065531292;0,025786862;0,044619147;0
1;0,818952121;0,753297179;0,644341895;0,731339663;0,606;0,696533035;0,664312084;0,746091462;0,756668855;0
0;0,193168417;0,16737712;0,184520563;0,165893824;0,272;0,191495803;0,20508573;0,152515685;0,135304157;0
0;0,024059524;0,033750978;0,092214673;0,046178343;0,186;0,061753946;0,05717155;0,027449008;0,031195455;0
0;0,109727455;0,108287628;0,094031696;0,084534996;0,176;0,055266658;0,086512243;0,069856195;0,084325529;0
0;0,158081597;0,145071735;0,185003418;0,146058161;0,17;0,164993536;0,182356558;0,161150293;0,184976766;0
1;0,335877289;0,355449723;0,347999117;0,360938282;0,51;0,445982205;0,444841099;0,356385074;0,368022407;0
0;0,182902238;0,176892629;0,226664876;0,204717432;0,216;0,23630826;0,195201138;0,200752586;0,192318585;0
1;0,419851232;0,44076317;0,387274933;0,429952434;0,414;0,439601856;0,444602543;0,494772542;0,490530013;0
0;0,36365239;0,337424122;0,483029447;0,400586752;0,376;0,339036124;0,305007342;0,416951191;0,321402349;0
1;0,641085945;0,603072422;0,532579069;0,581768088;0,532;0,593218933;0,585537138;0,617462987;0,621035053;0
0;0,253379949;0,319314444;0,402404671;0,342201392;0,244;0,238632795;0,363435418;0,315550018;0,378726085;0
0;0,11480131;0,114794029;0,168799673;0,111802557;0,176;0,117180335;0,132376924;0,122901072;0,124082104;0
1;0,591796561;0,540407435;0,51793764;0,556694012;0,54;0,516494244;0,493094437;0,568919943;0,550360887;0
1;0,242371314;0,271004206;0,219998679;0,252449908;0,342;0,218703661;0,238593533;0,276323353;0,235796179;0
1;0,714470304;0,688637458;0,611334236;0,65568411;0,518;0,566494749;0,545211007;0,640660857;0,69189749;0
1;0,409013285;0,416991172;0,572226019;0,479274801;0,466;0,515239868;0,566090776;0,44591614;0,478310934;0
1;0,7730481;0,761246963;0,754823138;0,779209541;0,618;0,658358892;0,651137589;0,812822124;0,780318033;0
0;0,061421336;0,08201562;0,176398767;0,099769449;0,096;0,128180018;0,120632195;0,080289541;0,076838358;0
0;0,030028434;0,046240994;0,076320634;0,069164392;0,102;0,06413472;0,080096141;0,034443153;0,074876364;0
0;0,118969725;0,156913104;0,129585006;0,142345511;0,128;0,083289544;0,12361641;0,111438709;0,140598571;0
1;0,70091868;0,63275877;0,499053554;0,610910328;0,478;0,540572696;0,53866523;0,699136411;0,639590974;0
0;0,315612848;0,329716824;0,375475906;0,345650104;0,388;0,347756836;0,4144825;0,332524413;0,352048876;0
1;0,66223436;0,668248874;0,638014063;0,681173265;0,508;0,644333002;0,637583591;0,658824433;0,685952937;0
0;0,119532625;0,133536535;0,189953757;0,128019402;0,178;0,179981732;0,168235591;0,105605958;0,115948117;0
1;0,512346594;0,500438081;0,584508059;0,56324172;0,51;0,5896177;0,506854929;0,561543418;0,615818613;0
0;0,091793816;0,096796913;0,134820921;0,095713001;0,142;0,084501653;0,108969664;0,087352865;0,129344049;0
1;0,378055859;0,356612116;0,263141816;0,320750213;0,286;0,264088634;0,281723087;0,357832356;0,375445601;0
1;0,067076539;0,091106971;0,121606006;0,094365324;0,052;0,084537144;0,087989796;0,090458952;0,116021247;0
0;0,027155823;0,0389289;0,074169045;0,055187257;0,19;0,05500497;0,078944442;0,023941108;0,030845015;0
0;0,721327432;0,669428029;0,624900275;0,669739578;0,508;0,523738106;0,592441953;0,727666725;0,715733568;0
0;0,04504763;0,070030848;0,109219333;0,072272967;0,048;0,076953963;0,077837369;0,069960055;0,079152464;0
1;0,458390882;0,47070394;0,524380382;0,485471238;0,432;0,535850361;0,524222956;0,556038502;0,599693713;0
0;0,194882265;0,207175853;0,142332459;0,197248898;0,212;0,118978356;0,131090119;0,245470476;0,268452181;0
0;0,114557544;0,142658758;0,196374983;0,166180157;0,17;0,196286483;0,215913062;0,108868854;0,106446975;0
1;0,308139761;0,353524079;0,375475906;0,330926997;0,408;0,271463061;0,376897504;0,259330306;0,391677464;0
1;0,560192814;0,572749865;0,449464293;0,526005349;0,584;0,575752908;0,617340475;0,514823466;0,63033155;0
0;0,485499514;0,438878173;0,573139007;0,536641354;0,388;0,427925337;0,414968059;0,486907771;0,340869455;0
0;0,274892993;0,258885778;0,252579854;0,23777989;0,358;0,339015381;0,312008878;0,271846632;0,273062355;0
0;0,026407117;0,036890084;0,105753304;0,046656133;0,086;0,059398901;0,077112357;0,038540551;0,080738757;0
0;0,260317417;0,316151249;0,337024254;0,335533432;0,456;0,447475666;0,368969028;0,203662873;0,161973615;0
1;0,773531283;0,638636623;0,476238712;0,601687637;0,524;0,509783609;0,44731915;0,742018521;0,637619147;0
1;0,574059283;0,632713636;0,643712891;0,644810499;0,466;0,611436531;0,603716748;0,642427591;0,66105232;0
0;0,172807281;0,191094943;0,202875229;0,183733508;0,15;0,187127317;0,188995596;0,187224656;0,187139647;0
1;0,547196023;0,52596232;0,630615834;0,592160458;0,578;0,566764954;0,543119525;0,553873619;0,446295255;0
0;0,041890031;0,057132159;0,076495266;0,052426408;0,072;0,058805264;0,07603661;0,036019648;0,103745215;0
0;0,448108531;0,442790828;0,430384194;0,463451641;0,426;0,40063518;0,365357542;0,404183376;0,364872892;0
0;0,374166036;0,383311116;0,428536811;0,395123394;0,354;0,360569982;0,259971517;0,363111542;0,306876254;0
0;0,221175882;0,18203874;0,168847805;0,16542353;0,098;0,115056309;0,143217971;0,165118276;0,173208785;0
0;0,05107904;0,072307716;0,087000982;0,054982436;0,084;0,042184637;0,068405263;0,037826033;0,08263111;0
0;0,042550231;0,068124651;0,083045405;0,079776419;0,156;0,060474205;0,077221695;0,068263809;0,076610435;0
0;0,053628053;0,08139939;0,084179958;0,068000442;0,11;0,054369099;0,074112321;0,059705084;0,129858249;0
0;0,787116036;0,73059753;0,6537471;0,725510897;0,506;0,546518895;0,570016382;0,724745675;0,730006121;0
1;0,817916932;0,811011882;0,741302889;0,811446023;0,684;0,677323498;0,682520094;0,801539948;0,774485279;0
0;0,089611501;0,099083377;0,180443248;0,139229018;0,29;0,229530339;0,20953613;0,097276917;0,070962641;0
0;0,078242458;0,089643834;0,105974284;0,085665271;0,066;0,058924843;0,07096415;0,083372552;0,099086391;0
0;0,203968887;0,196862062;0,238379105;0,205592878;0,296;0,34162159;0,317423247;0,174174571;0,125151989;0
0;0,108997162;0,125297408;0,165544827;0,127411435;0,118;0,136899779;0,150938252;0,103369415;0,106730822;0
0;0,03207861;0,049435813;0,072628946;0,051240795;0,066;0,048982914;0,068680853;0,034053644;0,047446811;0
0;0,042772957;0,041255494;0,08822724;0,047821148;0,082;0,038480446;0,059582745;0,045713364;0,079038737;0
0;0,397536788;0,400962889;0,324717608;0,383825096;0,346;0,328393757;0,319889319;0,390769693;0,36249746;0
0;0,630981816;0,510048437;0,482783504;0,522789661;0,524;0,536463673;0,539040201;0,563945518;0,579522438;0
0;0,301169307;0,233339775;0,180194088;0,202465252;0,244;0,179845494;0,177945424;0,186169192;0,167451094;0
0;0,074574676;0,10188588;0,117371951;0,107869582;0,216;0,075236615;0,091032429;0,1042431;0,152763092;0
0;0,506358484;0,474880828;0,556701723;0,508587747;0,494;0,556136206;0,568964558;0,518802451;0,46797338;0
0;0,159171655;0,225733218;0,202032689;0,18389247;0,204;0,180892712;0,167593349;0,161406887;0,180813393;0
0;0,047456953;0,049292998;0,072438683;0,060436933;0,04;0,054614541;0,065772462;0,051116087;0,077301233;0
0;0,040726274;0,076253766;0,078916322;0,075326972;0,074;0,051665503;0,063056023;0,061592754;0,099977594;0
0;0,084295357;0,125944506;0,226225501;0,13371803;0,232;0,192969335;0,175919085;0,091494836;0,228704323;0
0;0,161057356;0,165864721;0,280986564;0,200569145;0,224;0,175455333;0,171488675;0,172571131;0,192747945;0
0;0,065451558;0,089964745;0,190984804;0,10122814;0,146;0,118640153;0,144646223;0,095116475;0,125528137;0
0;0,110997745;0,136684551;0,329182291;0,188454699;0,35;0,259169383;0,306268512;0,121231625;0,076392923;0
0;0,130760627;0,179249962;0,232905459;0,209455088;0,428;0,326653524;0,35638733;0,174847065;0,172318878;0
0;0,44661272;0,468362424;0,354935655;0,417538069;0,334;0,26451054;0,315305963;0,398404589;0,432938642;0
